event_day,account_age_days,total_bookings_90d,chargeback_rate_90d,cancellation_rate_90d,bookings_24h,recent_holds_24h,recent_late_cancellations_90d,seats_requested,hours_until_departure,country_mismatch,payment_attempts_10m,device_linked_to_fraud,card_on_blocklist,interaction_duration_seconds,fields_pasted,pointer_events,payment_fraud_label,inventory_abuse_label
86,2207,137,0.0,0.08029197080291971,3,4,0,2,430.91393622567665,0,2,0,0,107.66955472808709,0,34,0,0
86,81,40,0.0,0.1,5,3,0,1,158.16174970193433,0,2,0,0,68.97281403068155,2,34,0,0
86,185,51,0.0,0.058823529411764705,4,1,0,4,78.1678381452156,0,2,0,0,64.12432506531773,0,33,0,0
86,76,40,0.0,0.1,1,2,0,3,14.148221485436789,0,2,0,0,81.98959093277212,0,43,0,0
86,2,10,0.1,0.0,4,1,0,2,6.199045794974687,0,8,0,0,76.62922348928551,0,25,0,0
86,21,33,0.0,0.030303030303030304,3,1,0,4,47.35068553068453,0,2,0,0,70.11910220825051,1,26,0,0
86,67,36,0.0,0.08333333333333333,3,1,0,2,100.9424800230409,0,1,0,0,87.83123363364408,0,24,0,0
86,556,80,0.0,0.1375,39,1,1,3,200.94687929871714,0,1,0,0,5.921797766679686,8,4,0,0
86,787,91,0.01098901098901099,0.03296703296703297,2,2,0,2,138.97116093311575,1,1,0,0,77.10030856732716,2,34,0,0
86,583,83,0.0,0.07228915662650602,5,1,0,1,5.911567264299836,0,1,0,0,59.16330564153398,3,34,0,0
86,762,83,0.0,0.07228915662650602,2,3,0,5,44.24056073823241,0,1,0,0,82.61922334485679,0,36,0,1
86,627,96,0.010416666666666666,0.041666666666666664,1,3,0,3,195.31073286948595,1,2,0,0,88.37074125337173,3,46,0,0
86,708,86,0.011627906976744186,0.08139534883720931,6,3,0,2,137.18494409369455,0,1,0,0,111.26415285510856,0,33,0,0
86,179,58,0.0,0.08620689655172414,4,2,0,1,186.67019598518465,0,3,0,0,69.96963243793985,0,40,0,0
86,703,84,0.0,0.10714285714285714,6,3,0,5,3.4830192031163962,0,1,0,0,113.24502579276177,2,36,0,0
86,874,85,0.0,0.03529411764705882,34,1,0,1,68.1680861970496,0,1,0,0,2.0050035944001263,8,2,0,0
86,169,50,0.0,0.08,39,1,1,2,576.0591473419471,1,2,0,0,4.0643128980618854,7,2,0,0
86,1740,163,0.0,0.11042944785276074,5,2,0,3,178.3389298479608,0,1,0,0,143.4245218045163,1,39,0,0
86,1733,138,0.0,0.07971014492753623,7,1,1,2,33.21551976659572,1,1,0,0,87.81092247153353,1,30,0,0
86,179,59,0.0,0.05084745762711865,6,1,0,2,418.31887354062434,0,2,0,0,80.55683675882511,3,23,0,0
86,425,70,0.014285714285714285,0.05714285714285714,8,1,1,4,31.029336717826066,0,1,0,0,83.26087074932269,1,41,0,0
86,910,113,0.0,0.061946902654867256,1,3,0,5,361.8597255414065,1,1,0,0,40.96777270073329,0,39,0,0
86,75,42,0.0,0.07142857142857142,1,1,0,3,312.65688696910854,0,3,0,0,102.61663334466985,1,30,1,0
86,341,68,0.0,0.04411764705882353,4,0,1,6,144.8415902168227,0,1,0,0,60.602139415922565,1,41,0,0
86,202,50,0.02,0.08,4,2,0,4,470.4219475052487,0,3,0,0,61.58460376053877,0,33,0,0
86,1308,113,0.017699115044247787,0.09734513274336283,4,2,0,3,124.17065869027822,0,1,0,0,48.53938153274326,2,28,0,0
87,24,28,0.0,0.14285714285714285,5,0,0,2,240.0458459526124,0,1,0,0,72.80114392553936,2,43,0,0
87,138,55,0.0,0.07272727272727272,6,0,0,2,239.01969148722864,0,4,0,0,80.29570539544254,0,47,0,0
87,456,85,0.0,0.047058823529411764,5,3,0,2,744.3882837846076,0,1,0,0,43.60217171459522,1,30,1,0
87,295,58,0.017241379310344827,0.08620689655172414,4,4,0,3,158.52220331151295,0,1,0,0,84.75436300947409,1,40,0,0
87,362,60,0.0,0.03333333333333333,4,1,0,4,172.5455713113404,0,1,0,0,68.51802490718147,2,36,0,0
87,854,105,0.0,0.05714285714285714,5,1,0,5,62.19779220563299,0,2,0,0,73.65642397411806,0,27,0,0
87,348,66,0.0,0.07575757575757576,3,3,1,1,368.2000804944879,0,2,0,0,88.96150142687631,0,40,0,0
87,75,46,0.0,0.15217391304347827,5,4,0,2,300.88242353251655,0,1,0,0,118.66343529819537,1,45,0,0
87,91,42,0.19047619047619047,0.09523809523809523,3,1,0,3,25.23989393701523,1,8,0,1,70.88089042431365,0,45,0,0
87,1323,125,0.008,0.536,35,18,3,27,383.1094112059843,1,1,0,0,53.69385790541071,3,33,0,0
87,120,51,0.0392156862745098,0.0196078431372549,7,3,1,4,208.41067094789514,0,1,0,0,43.74169988940666,2,22,1,0
87,459,77,0.0,0.1038961038961039,5,0,1,4,450.25000278244096,0,1,0,0,91.62745098936051,2,39,0,0
87,889,105,0.0,0.05714285714285714,1,2,0,4,114.45459249308415,0,2,0,0,78.06234556279452,1,28,0,0
87,67,38,0.13157894736842105,0.05263157894736842,1,2,1,2,6.340433179053145,0,4,0,0,85.43129700519277,2,31,0,0
87,30,23,0.0,0.043478260869565216,2,1,3,7,186.2645235805332,0,1,0,0,86.81100627831377,1,41,0,0
87,44,33,0.030303030303030304,0.12121212121212122,4,1,0,2,356.7130960959523,0,2,0,0,41.30464758876897,2,42,0,0
87,12,15,0.0,0.0,42,2,0,3,194.0789307793598,0,2,0,0,2.107395291938689,9,0,0,0
87,34,33,0.18181818181818182,0.09090909090909091,3,0,0,1,12.097835973196478,1,6,0,0,63.73812697855137,3,33,0,0
87,161,44,0.0,0.045454545454545456,0,1,0,2,10.383988551505922,0,1,0,0,66.30503480370808,0,34,0,0
87,406,61,0.01639344262295082,0.04918032786885246,4,1,0,3,81.3958739517819,0,3,0,0,75.82249490870694,2,41,0,0
87,272,65,0.0,0.06153846153846154,6,2,0,5,21.06475713436979,0,2,0,0,82.53920439575997,0,41,0,0
87,59,36,0.0,0.027777777777777776,4,1,0,4,222.8414121874774,0,2,0,0,107.25060731862207,3,36,0,0
87,232,64,0.0,0.09375,9,2,0,1,122.66694449767249,0,2,0,0,99.69348526058579,2,32,0,0
87,16,28,0.10714285714285714,0.14285714285714285,7,1,0,4,11.617199008233612,1,7,0,0,108.32275539105528,1,32,0,0
87,702,100,0.0,0.08,5,5,1,3,77.09952889211581,0,2,0,0,89.03427416190725,1,36,0,0
87,455,67,0.0,0.1044776119402985,6,0,0,2,37.36602006787735,0,1,0,0,75.22502368257088,2,34,0,0
88,39,30,0.0,0.16666666666666666,45,2,0,4,272.94439168323527,0,1,0,0,3.4823803840645438,9,0,0,0
88,102,37,0.05405405405405406,0.02702702702702703,3,1,0,3,58.94986239585651,0,1,0,0,79.38599511366212,0,45,0,0
88,26,31,0.0967741935483871,0.03225806451612903,37,4,0,2,10.014709860199488,0,5,1,0,5.951313290499386,8,2,1,0
88,381,72,0.0,0.16666666666666666,2,1,1,3,126.58238947335268,0,1,0,0,111.93421525675583,0,39,0,1
88,178,58,0.0,0.5172413793103449,44,18,8,10,45.93962206751081,0,1,0,0,90.51223438222048,0,23,0,1
88,60,36,0.0,0.16666666666666666,3,2,0,5,31.21569355586903,1,3,0,0,82.84778405532964,1,35,0,0
88,284,64,0.0,0.15625,4,1,0,5,279.160870716133,1,1,0,0,42.48433371779677,0,30,0,0
88,16,18,0.0,0.1111111111111111,2,4,0,2,425.57083465401746,0,1,0,0,100.78965940438543,0,40,0,0
88,1139,95,0.010526315789473684,0.07368421052631578,3,3,0,4,199.89446156517187,0,2,0,0,67.77869406383802,0,30,0,0
88,1210,108,0.0,0.08333333333333333,3,1,0,5,11.87726277365058,0,1,0,0,99.46073444945009,1,42,0,0
88,5,25,0.0,0.08,5,3,0,3,238.83339219308237,1,2,0,0,80.98308082645666,0,35,0,0
88,980,114,0.017543859649122806,0.08771929824561403,5,1,1,1,574.3814186945834,0,1,0,0,136.01171243676325,0,37,0,0
88,62,31,0.03225806451612903,0.03225806451612903,38,3,0,3,138.3574539752887,0,1,0,0,1.4063233491312381,8,0,0,0
88,5,18,0.05555555555555555,0.0,9,0,0,5,7.884147827001474,0,7,0,0,134.20028894771093,1,39,0,0
88,878,91,0.01098901098901099,0.0989010989010989,3,2,0,3,100.50673338733287,0,1,0,0,63.75441062054243,1,30,0,0
88,893,116,0.0,0.07758620689655173,6,3,0,4,7.258408458739554,0,2,0,0,109.96885706713252,0,33,0,0
88,27,31,0.0,0.12903225806451613,8,2,0,2,6.257137651941813,0,1,0,0,29.906894737073976,3,28,0,0
88,367,85,0.011764705882352941,0.11764705882352941,4,3,0,2,74.3106485705334,0,1,0,0,70.2132293892434,0,33,0,0
88,76,44,0.0,0.045454545454545456,3,1,0,4,46.86791623512734,1,2,0,0,113.60225955147307,0,34,0,0
88,194,53,0.0,0.11320754716981132,4,2,0,4,142.90542592530792,0,1,0,0,76.36019384556624,2,34,0,0
88,1529,115,0.0,0.05217391304347826,3,2,0,4,24.647294884981605,0,3,0,0,54.70167367719593,1,40,0,0
88,231,61,0.0,0.5901639344262295,42,17,6,22,299.60536197961824,0,1,0,0,72.6968998995377,1,32,0,1
88,134,34,0.029411764705882353,0.11764705882352941,5,3,0,5,225.97299533231026,0,1,0,0,75.7877128999428,2,39,0,0
88,317,66,0.0,0.045454545454545456,3,1,0,6,7.97903128901841,0,2,0,0,92.4138252379249,1,35,0,0
88,241,58,0.017241379310344827,0.06896551724137931,5,3,0,4,858.9853449887576,0,2,0,0,73.54827211398201,0,34,0,0
88,201,51,0.0,0.11764705882352941,36,3,0,5,139.6462869287498,0,2,0,0,5.5050895996471905,5,2,0,0
88,682,88,0.0,0.045454545454545456,33,3,1,3,4.944482723677839,1,1,0,0,7.678465027531953,13,1,0,0
88,404,64,0.0,0.0625,6,4,0,8,211.6953065575518,0,2,0,0,118.95320842246838,1,37,0,0
88,164,46,0.021739130434782608,0.13043478260869565,8,1,0,4,201.71412408239635,0,2,0,0,102.23226694615482,2,38,0,0
88,146,48,0.0,0.08333333333333333,27,1,1,2,163.18202169113474,0,3,0,0,6.2445200249291535,10,0,0,0
88,390,77,0.0,0.03896103896103896,31,0,0,3,128.01896317650463,0,1,0,0,8.003257232293063,5,0,1,0
88,362,63,0.0,0.49206349206349204,36,11,3,21,37.74977554859374,0,2,0,0,91.5806514749689,2,36,0,1
88,505,71,0.0,0.07042253521126761,3,1,0,4,79.31175968378587,0,1,0,0,88.67722239316768,2,30,0,0
88,83,43,0.046511627906976744,0.046511627906976744,4,2,0,3,96.16481964430896,0,1,0,0,58.390490678416235,4,40,0,0
88,1213,111,0.0,0.05405405405405406,4,3,0,3,32.53418758024145,0,2,0,0,136.62877701727209,2,37,0,0
88,1480,142,0.0,0.09154929577464789,2,3,0,1,282.2111800397605,0,1,0,0,45.19028880273194,0,31,0,0
88,1229,106,0.0,0.05660377358490566,6,2,0,3,251.75731216630908,1,1,0,0,33.87536112169681,1,32,0,0
89,455,77,0.0,0.09090909090909091,2,3,0,1,19.985267501883463,0,2,0,0,36.70032265873208,1,40,0,0
89,679,93,0.0,0.08602150537634409,6,0,0,3,66.52016575986875,0,2,0,0,65.30660090432164,1,31,0,0
89,246,55,0.01818181818181818,0.09090909090909091,3,2,0,1,23.876961473684016,1,1,0,0,67.0236705158438,0,33,0,0
89,920,94,0.010638297872340425,0.07446808510638298,2,3,0,2,840.6819384409976,0,3,0,0,104.91453739476023,2,37,0,0
89,1019,92,0.0,0.07608695652173914,32,1,0,5,87.56316892592288,0,1,0,0,6.2769137628582925,7,3,0,0
89,633,98,0.0,0.07142857142857142,5,4,0,3,209.31069953082155,0,2,0,0,107.48899848659627,0,36,0,0
89,647,84,0.0,0.09523809523809523,7,4,1,5,6.523287110783934,0,1,0,0,62.503959841596135,1,33,0,0
89,189,44,0.022727272727272728,0.09090909090909091,3,4,1,2,416.01638281327746,0,2,0,0,83.91954220308,0,30,0,0
89,352,64,0.0,0.578125,36,27,5,10,342.1491906561256,0,1,0,0,92.8121099577805,1,41,0,1
89,543,88,0.011363636363636364,0.06818181818181818,5,0,1,3,197.65790594785466,0,2,0,0,103.01721954990143,2,24,0,0
89,19,31,0.0,0.0,10,1,0,2,0.8348472063353687,0,1,0,0,75.39685448176273,1,38,0,0
89,465,84,0.011904761904761904,0.11904761904761904,2,1,0,3,177.0396121967754,0,1,0,0,78.60035743638596,1,41,0,0
89,776,85,0.011764705882352941,0.03529411764705882,1,0,0,3,185.09517188730607,1,1,0,0,98.91502625308756,2,42,0,0
89,774,87,0.0,0.11494252873563218,1,3,0,2,34.54924928674349,0,1,0,0,84.02016348484803,1,35,0,0
89,866,109,0.0,0.07339449541284404,4,4,0,3,269.52120105934523,0,2,0,0,61.46582027632594,1,40,1,0
89,48,25,0.0,0.04,4,1,0,4,33.8825594886681,0,1,0,0,89.95915422682096,0,31,0,0
89,213,54,0.0,0.1111111111111111,5,2,1,6,317.663266827167,0,2,0,0,38.059662142765596,0,29,0,0
89,27,26,0.0,0.07692307692307693,48,3,1,3,270.1735391497704,0,1,0,0,5.81169522764819,7,0,0,0
89,381,67,0.0,0.029850746268656716,2,2,0,4,327.8729892075936,0,3,0,0,88.77650585227178,2,41,0,0
89,77,40,0.0,0.1,2,4,0,4,351.89919015086633,0,1,0,0,81.67098631726627,3,41,0,0
89,432,71,0.0,0.04225352112676056,2,3,0,2,227.78387572259476,0,3,0,0,68.4035551779212,2,35,0,0
89,311,71,0.014084507042253521,0.056338028169014086,2,0,0,6,595.1161594744873,0,1,0,0,21.903214441528213,0,33,0,0
89,174,54,0.0,0.37037037037037035,41,13,5,11,277.913111098966,1,1,0,0,91.04283685758425,1,31,0,1
89,21,26,0.15384615384615385,0.19230769230769232,2,3,0,3,0.8381345611128744,1,6,1,0,135.46157087585618,1,46,1,0
89,1108,115,0.008695652173913044,0.08695652173913043,1,3,0,1,144.04000456027796,0,1,0,0,65.23889311069598,2,37,0,0
89,381,67,0.0,0.4626865671641791,40,17,9,21,7.671499954713087,0,1,0,0,58.348904345441085,0,32,0,1
89,293,62,0.0,0.0967741935483871,6,3,0,1,308.02862841201124,0,1,0,0,95.6629671880051,0,38,0,0
89,258,52,0.019230769230769232,0.07692307692307693,2,3,0,3,29.029748671083397,0,1,0,0,58.280055301928094,1,26,0,0
89,392,80,0.0,0.075,10,3,0,2,234.10443303702812,0,2,0,0,1.0,0,34,0,1
89,121,43,0.0,0.0,5,2,0,4,425.16858317670267,1,1,0,0,91.36294648667258,1,43,0,0
89,1437,124,0.0,0.08064516129032258,4,0,0,1,36.30570989653254,0,2,0,0,134.90792911925897,0,33,0,0
89,89,49,0.0,0.08163265306122448,33,3,0,3,80.39221914241384,1,1,0,0,5.622965142754875,5,0,0,1
89,436,70,0.0,0.07142857142857142,4,2,1,2,52.34121318765781,0,1,0,0,75.05653084411843,0,33,0,0
89,177,60,0.0,0.1,4,1,1,4,56.70108049127774,0,2,0,0,116.58385509742419,1,33,0,0
89,29,24,0.0,0.041666666666666664,6,1,0,5,405.65545607533386,0,1,0,0,56.09512655020988,0,33,0,0
89,920,82,0.0,0.13414634146341464,5,1,0,3,291.90699836450807,0,1,0,0,87.69659203915703,1,37,0,0
89,98,52,0.0,0.057692307692307696,2,5,0,3,240.72314329968864,0,1,0,0,53.99015906012259,1,27,0,1
90,149,56,0.0,0.07142857142857142,39,4,0,6,20.516297029696776,0,1,0,0,5.100404330767164,5,1,0,0
90,656,102,0.0,0.08823529411764706,1,2,0,3,122.05173770212998,0,1,0,0,88.8418046260092,1,34,0,0
90,105,47,0.0,0.0425531914893617,6,1,0,2,96.26331316173908,0,1,0,0,113.7810001276757,3,23,0,1
90,2031,135,0.0,0.044444444444444446,6,3,1,2,60.937814541922194,0,1,0,0,25.667392384119566,1,28,0,0
90,300,62,0.0,0.08064516129032258,3,1,0,4,127.69908096398794,0,2,0,0,42.36282844782268,0,45,1,0
90,1460,110,0.0,0.11818181818181818,2,4,1,2,15.849157716732813,0,1,0,0,51.49090417404561,1,29,0,0
90,710,97,0.0,0.10309278350515463,5,1,1,2,398.80835900996266,0,2,0,0,39.277833808247294,1,34,0,1
90,359,65,0.0,0.12307692307692308,6,2,0,2,36.36168262268279,0,1,0,0,75.86502933984384,1,45,0,0
90,209,54,0.0,0.07407407407407407,5,2,0,2,255.50467559461,0,3,0,0,85.3953894596691,2,46,0,0
90,806,113,0.0,0.061946902654867256,3,2,0,2,566.8694808249037,0,1,0,0,54.18910719131163,0,37,0,0
90,6,20,0.0,0.15,1,3,1,4,1.822727844223057,1,6,1,1,56.16188401729084,0,31,1,0
90,29,23,0.0,0.08695652173913043,8,0,0,3,55.810772021001085,0,1,0,0,76.66865343915521,0,43,0,0
90,7,19,0.0,0.21052631578947367,7,0,1,2,23.050370618699635,0,9,0,0,41.01124001057423,0,35,0,0
90,1100,90,0.011111111111111112,0.1111111111111111,2,1,0,3,152.85350479874597,0,1,0,0,84.40140360294032,0,39,0,0
90,1487,109,0.009174311926605505,0.08256880733944955,4,6,0,3,104.68797229812166,0,1,0,0,21.897596522498944,1,39,0,0
90,104,53,0.0,0.05660377358490566,45,1,0,3,112.4645869985619,0,1,0,0,3.1179212851927285,4,1,0,0
90,926,95,0.010526315789473684,0.07368421052631578,5,0,0,4,170.70487004486043,0,3,0,0,36.79722681040835,1,30,0,0
90,1277,117,0.0,0.08547008547008547,3,1,0,7,34.51847422594065,0,2,0,0,36.307538731051615,0,32,0,0
90,1089,110,0.00909090909090909,0.07272727272727272,6,1,0,5,90.80537958753554,0,1,0,0,68.13289703143393,1,43,0,0
90,1098,116,0.0,0.04310344827586207,33,1,1,2,26.325739551955284,0,1,0,0,4.77852638200406,5,0,0,0
90,379,70,0.0,0.05714285714285714,3,2,0,4,334.7630686617074,0,1,0,0,57.653217809575914,1,35,0,0
90,35,28,0.0,0.07142857142857142,5,0,0,3,102.0254272514764,0,1,0,0,39.342120233612285,0,35,0,0
90,1213,122,0.0,0.07377049180327869,7,1,0,3,112.61189271374931,0,1,0,0,121.07562802274259,1,25,0,0
90,853,108,0.0,0.07407407407407407,5,1,0,2,20.678602234548993,0,1,0,0,72.82129251315497,2,38,0,0
90,419,73,0.0,0.0547945205479452,4,0,0,5,102.25254797500862,0,2,0,0,10.937879386123214,0,42,0,0
90,10,18,0.0,0.1111111111111111,2,1,0,4,25.66342679118551,0,1,1,0,71.32508516980867,5,30,0,0
90,110,32,0.0,0.15625,3,2,0,3,274.8625383240041,0,1,0,0,96.49258597612405,3,27,0,0
90,743,96,0.0,0.052083333333333336,2,2,0,3,596.0486780482348,0,1,0,0,54.65640223681035,0,29,0,0
90,488,70,0.0,0.11428571428571428,4,3,0,1,99.61749339189983,0,1,0,0,45.865519537110586,0,27,1,1
90,774,90,0.011111111111111112,0.06666666666666667,2,4,2,2,139.4017618883397,0,1,0,0,123.72249981646203,1,32,0,0
90,2023,148,0.006756756756756757,0.08108108108108109,35,1,1,2,292.01742567359116,0,2,0,0,3.4888653539864123,11,0,0,0
90,2078,142,0.0,0.09859154929577464,1,4,1,5,9.300936012788256,0,2,0,0,35.79431440941144,0,36,0,0
90,273,61,0.0,0.09836065573770492,6,3,0,1,133.06147489136922,0,1,0,0,91.2024708877566,0,48,0,0
90,113,47,0.0,0.0851063829787234,4,1,0,4,321.3153660976085,0,1,0,0,59.5626146641914,0,32,0,0
90,344,73,0.0136986301369863,0.0684931506849315,2,4,1,1,95.31015924973867,0,1,0,0,71.74320255972115,0,38,0,0
90,168,47,0.0,0.10638297872340426,6,3,0,3,557.7521830406032,0,1,0,0,77.2101561675167,0,43,0,0
90,107,54,0.0,0.05555555555555555,4,1,0,4,45.151777692681065,0,2,0,0,79.03681905243894,0,32,0,0
90,70,37,0.0,0.10810810810810811,3,3,0,3,254.53144137486842,0,1,0,0,82.60635112054096,2,37,0,0
90,23,28,0.0,0.14285714285714285,5,1,1,4,26.587992117603267,0,1,0,0,61.53841171855885,2,22,0,0
90,574,87,0.0,0.022988505747126436,4,1,1,2,193.0857850576912,0,2,0,0,84.86344465365521,2,28,0,1
90,149,45,0.0,0.4444444444444444,30,18,1,20,64.377985369645,0,2,0,0,7.010083052916388,8,2,0,1
90,293,54,0.0,0.09259259259259259,18,3,0,3,92.94974772679771,0,1,0,0,4.715363590419771,4,0,0,0
90,276,62,0.016129032258064516,0.11290322580645161,3,2,0,5,16.971927314342057,0,4,0,0,69.7624467470411,1,36,0,0
91,118,50,0.0,0.08,5,2,0,3,59.542148113777856,1,2,0,0,84.40627886294739,2,29,0,0
91,608,74,0.0,0.06756756756756757,3,3,0,3,111.31654582899716,0,1,0,0,62.031146679593284,1,23,0,0
91,348,68,0.014705882352941176,0.11764705882352941,2,1,0,3,672.8255197335457,0,2,0,0,86.1816814611724,0,34,1,0
91,420,84,0.0,0.08333333333333333,4,2,0,2,36.16767311783984,0,2,0,0,77.85845662735903,1,33,0,0
91,2172,143,0.006993006993006993,0.04195804195804196,3,1,0,1,35.423492836854614,0,2,0,0,58.09031925614531,0,37,0,0
91,302,58,0.0,0.05172413793103448,1,0,0,5,41.432320898342546,0,1,0,0,36.65944989388729,0,30,0,0
91,796,86,0.011627906976744186,0.046511627906976744,3,0,0,2,50.00610343083077,0,1,0,0,57.070745239678054,0,26,0,0
91,1011,96,0.010416666666666666,0.08333333333333333,7,3,0,2,96.64722151397682,0,1,0,0,94.99504874660377,0,38,0,0
91,511,87,0.011494252873563218,0.12643678160919541,3,2,0,3,118.41152824857326,0,1,0,0,99.94701218340842,1,40,0,0
91,621,92,0.010869565217391304,0.13043478260869565,4,1,1,3,12.931178183624777,0,3,0,0,57.43488983886716,0,35,0,0
91,109,47,0.0,0.1276595744680851,5,1,0,3,37.81453366355568,0,3,0,0,96.53191904582243,0,42,0,0
91,0,20,0.05,0.1,1,4,0,1,2.4399808411004758,0,7,1,0,17.938935882935752,2,40,1,0
91,965,100,0.0,0.07,5,1,0,2,172.24855458335776,0,2,0,0,101.89940860818852,0,42,0,0
91,155,43,0.0,0.09302325581395349,4,0,0,4,18.455579062868093,0,1,0,0,72.71331889890077,0,38,0,0
91,459,75,0.0,0.06666666666666667,4,5,0,4,57.083502274477205,0,2,0,0,30.65424513861077,1,45,0,0
91,498,77,0.0,0.1038961038961039,2,3,0,4,1.9594750313618865,0,1,0,0,99.83953171370948,0,40,0,1
91,833,95,0.010526315789473684,0.14736842105263157,4,5,1,5,25.420499612398224,0,2,0,0,32.81137172378539,2,31,0,0
91,929,86,0.0,0.10465116279069768,6,1,0,6,20.46978504257649,0,2,0,0,48.38418363858631,1,46,0,0
91,491,81,0.012345679012345678,0.037037037037037035,7,1,0,2,157.27467366770725,0,1,0,0,72.84080724835738,4,38,0,0
91,12,23,0.0,0.08695652173913043,6,3,0,5,93.49198607149775,0,1,0,0,70.65048145496506,0,40,0,0
91,76,41,0.0,0.0975609756097561,4,3,0,2,27.230936347983356,0,1,0,0,63.48323188214821,2,36,0,0
91,928,103,0.0,0.05825242718446602,2,1,0,4,2.7747450988712377,0,1,0,0,124.67979781306386,1,39,0,0
91,359,44,0.022727272727272728,0.06818181818181818,2,3,0,2,348.6430571557169,0,1,0,0,50.777464024805525,1,36,0,0
91,872,112,0.008928571428571428,0.05357142857142857,4,5,1,4,172.61774545519165,0,2,0,0,85.19825107424467,0,38,0,1
91,70,36,0.0,0.16666666666666666,6,3,0,1,69.56245597284021,0,1,0,0,63.63094339708002,0,39,0,0
91,517,78,0.0,0.0641025641025641,6,1,0,2,13.700432486601777,0,2,0,0,21.695829805712528,2,23,0,0
91,71,36,0.0,0.1111111111111111,4,2,0,2,293.52689297480265,0,1,0,0,77.25008529089082,1,44,0,0
91,162,41,0.024390243902439025,0.36585365853658536,38,13,4,10,179.75119564014392,0,2,0,0,80.27899297336748,0,37,0,1
91,428,85,0.0,0.03529411764705882,3,0,0,1,361.1506462596616,0,2,0,0,95.19566961188482,1,36,0,0
91,36,37,0.16216216216216217,0.05405405405405406,5,1,0,4,16.844282149280243,0,3,1,0,116.94036456871055,2,31,0,0
91,0,10,0.0,0.1,2,3,0,4,83.6199448903722,0,1,0,0,99.44072073537771,1,41,0,0
91,212,47,0.02127659574468085,0.06382978723404255,0,3,0,3,8.221431071607268,0,1,0,0,88.78255744867805,0,29,0,0
91,271,71,0.0,0.09859154929577464,36,0,0,3,167.1760407181064,0,2,0,0,5.956752057233562,10,0,0,0
91,3,15,0.0,0.2,2,0,0,2,111.09648117930016,0,2,0,0,85.49998734133065,1,44,0,0
91,75,32,0.0,0.15625,2,4,0,3,96.91315152088447,0,2,0,0,53.4747611814595,1,28,0,0
91,107,37,0.0,0.0,7,1,0,3,23.03480130045312,0,2,0,0,48.35693611226906,4,31,0,0
91,425,72,0.0,0.06944444444444445,1,1,0,3,145.3520965011998,0,1,0,0,90.54440178643472,2,38,0,0
91,895,100,0.01,0.05,3,3,0,3,230.10271111858228,0,2,0,0,58.75542949388944,2,30,0,0
91,232,49,0.0,0.12244897959183673,3,1,1,5,318.32400515626495,0,1,1,0,105.94636075609483,0,34,0,0
91,565,87,0.0,0.06896551724137931,2,1,0,3,108.21191401779728,1,3,0,0,117.48479609391725,0,41,0,0
91,24,26,0.0,0.5384615384615384,30,20,4,16,33.68636508737651,0,2,0,0,102.60946368883347,0,27,0,1
91,781,108,0.0,0.4722222222222222,49,19,10,13,100.55925497363913,0,2,0,0,4.3712008636035815,9,0,0,1
91,1369,117,0.0,0.05128205128205128,3,4,0,3,302.54464354493257,0,1,0,0,90.70433204113334,1,27,0,0
91,143,50,0.0,0.1,7,0,0,4,15.882727324434232,0,1,0,0,107.4030255225516,0,39,0,0
91,954,97,0.010309278350515464,0.08247422680412371,3,2,0,2,182.0968569379795,0,3,0,0,119.59933684508567,1,48,0,0
91,551,79,0.012658227848101266,0.0759493670886076,3,3,1,1,599.3249230067263,0,2,0,0,116.65584524472771,0,36,0,0
91,182,52,0.0,0.6153846153846154,38,14,2,17,65.46814113288983,0,1,0,0,76.90003396128445,0,43,0,1
91,580,99,0.010101010101010102,0.06060606060606061,5,4,0,5,307.73096263991164,0,2,0,0,69.85071287318249,1,33,0,0
91,98,42,0.0,0.023809523809523808,2,2,0,2,187.23806184687763,0,1,0,0,37.10586890691241,2,29,0,0
91,227,56,0.0,0.07142857142857142,4,3,2,4,75.55122557854482,0,2,0,0,92.28301667603267,1,33,0,0
92,1575,125,0.0,0.096,4,3,0,6,65.983946022769,0,1,0,0,56.271662188782685,2,36,0,0
92,54,43,0.0,0.023255813953488372,6,0,0,1,56.9154327920646,0,1,0,0,112.02327405995321,1,39,0,0
92,217,51,0.0,0.0392156862745098,3,2,0,2,182.12973019227672,0,1,0,0,81.78613656956372,1,23,0,0
92,348,80,0.0,0.125,45,5,1,3,39.78616443575842,0,1,0,0,3.7316460152922746,5,1,0,0
92,50,33,0.0,0.030303030303030304,2,3,0,3,254.39155622044876,0,1,0,0,74.35692867028237,1,40,0,0
92,502,73,0.0136986301369863,0.0684931506849315,6,0,0,2,63.88940276828551,0,1,0,0,65.83350626914697,1,24,0,0
92,886,105,0.01904761904761905,0.047619047619047616,3,0,0,5,134.70604577157155,0,2,0,0,30.405700748740387,1,36,0,0
92,45,30,0.0,0.03333333333333333,4,1,1,2,78.44035996859036,0,1,0,0,84.19640227428751,1,30,0,0
92,45,30,0.03333333333333333,0.1,5,4,0,4,350.4823531294705,0,1,0,0,54.88749296461059,0,36,0,0
92,70,28,0.0,0.0,5,4,0,2,7.976270320672687,0,2,0,0,75.7522484404799,0,34,0,0
92,1493,122,0.0,0.08196721311475409,1,2,0,3,22.590996597868774,0,1,0,0,87.78239222416066,3,39,0,0
92,148,46,0.0,0.06521739130434782,41,3,0,2,25.07598524307353,0,2,0,0,5.021172744291654,5,0,0,0
